000000158952	[12]
000000308599	[12]
000000351053	[3, 1]
000000495612	[10]
000000095022	[15]
000000216482	[24]
000000358342	[75]
000000573291	[24, 15]
000000322226	[14]
000000161470	[15]
000000452224	[15]
000000110196	[59]
000000564563	[15]
000000093201	[17]
000000155877	[19]
000000373591	[15]
000000084982	[59]
000000386146	[15]
000000074711	[15]
000000531854	[15]
000000015113	[15]
000000197461	[19]
000000144053	[10]
000000271032	[15]
000000098416	[19]
000000078522	[19]
000000134778	[15]
000000518586	[7, 1]
000000049633	[15]
000000129699	[10]
000000117125	[7, 1]
000000007211	[7]
000000356298	[7]
000000520433	[7]
000000183666	[7]
000000409009	[7, 6]
000000329486	[7]
000000231163	[7, 1]
000000383470	[12, 13]
000000075748	[7]
000000117407	[16]
000000183757	[17, 16]
000000437609	[17, 20, 1]
000000434494	[8, 1]
000000542510	[3, 8, 1]
000000146411	[16]
000000205103	[16]
000000235006	[8]
000000190767	[20]
000000490081	[1, 20]
000000571034	[20, 1]
000000384204	[16]
000000089668	[20]
000000209692	[8]
000000551952	[2, 3, 8]
000000535292	[20]
000000168706	[20]
000000414679	[20]
000000486203	[20]
000000060687	[20]
000000122203	[20]
000000099734	[9, 1]
000000419048	[20]
000000414560	[20]
000000241453	[20]
000000178592	[21, 23]
000000328421	[20, 21, 23]
000000530212	[28]
000000278166	[41]
000000260141	[9, 1]
000000007682	[28, 1]
000000540264	[28, 1]
000000412914	[9]
000000242499	[1, 21]
000000105975	[21]
000000066800	[23, 21]
000000511204	[1, 21]
000000030255	[9, 1]
000000453819	[9]
000000260166	[21, 1]
000000207264	[21]
000000370043	[21]
000000307936	[21]
000000458153	[21]
000000446751	[21]
000000451872	[1, 21]
000000031747	[9]
000000466774	[21]
000000420532	[28, 1]
000000421478	[28, 1]
000000387173	[9, 1]
000000516750	[9]
000000289899	[1, 9]
000000419281	[9, 1]
000000069946	[3, 9, 1]
000000109005	[21]
000000216841	[28]
000000338327	[28]
000000077184	[9, 1]
000000291712	[9]
000000024430	[9]
000000553442	[29, 27, 1]
000000207056	[21]
000000476975	[21]
000000304305	[21, 1]
000000076460	[21]
000000468604	[21]
000000035474	[21]
000000041945	[9]
000000015690	[21]
000000102912	[21]
000000198448	[1, 29]
000000421681	[29]
000000181714	[26, 1]
000000247984	[29]
000000329717	[1, 29]
000000393258	[29]
000000247285	[26, 1]
000000341393	[17]
000000299319	[26, 1]
000000185768	[1, 74, 78]
000000139530	[1, 25, 29]
000000407368	[22, 1]
000000553162	[22]
000000515779	[1, 29, 25, 27]
000000262986	[22]
000000077187	[22]
000000156416	[1, 30]
000000479057	[22]
000000563964	[1, 30]
000000236189	[1, 30]
000000240028	[1, 30]
000000062060	[1, 30]
000000557556	[30, 1]
000000426578	[1, 30]
000000278506	[1, 30]
000000501762	[1, 30]
000000289423	[1, 30]
000000155743	[23]
000000180447	[23]
000000318171	[17]
000000216273	[17]
000000075162	[23]
000000252213	[17]
000000082680	[17, 1]
000000469088	[17]
000000496768	[30, 1]
000000562261	[30, 1]
000000016716	[23]
000000443591	[23]
000000344860	[23]
000000235914	[23]
000000148358	[23]
000000129637	[18]
000000427438	[23]
000000002684	[23]
000000256091	[23]
000000433460	[23]
000000307569	[18, 1]
000000181962	[18, 1]
000000120935	[23]
000000405778	[23]
000000520727	[23, 24]
000000062151	[18]
000000112085	[18, 1]
000000379977	[18]
000000345998	[18, 1]
000000311913	[18]
000000461885	[18, 1]
000000328289	[18, 1]
000000031255	[18]
000000244575	[18]
000000079380	[18, 1]
000000175417	[18, 1]
000000016574	[18, 1]
000000300814	[18, 1]
000000316795	[18, 1]
000000263136	[18, 1]
000000321079	[47, 56]
000000535668	[33, 1, 35]
000000288403	[1, 36]
000000147980	[33, 36, 1]
000000313789	[47]
000000121745	[50]
000000497006	[47]
000000136501	[1, 36]
000000295589	[1, 36]
000000037038	[1, 38]
000000246199	[47, 50]
000000095427	[50]
000000557360	[47]
000000114549	[47]
000000536831	[1, 31]
000000169802	[1, 47]
000000317560	[1, 47]
000000208663	[51, 52]
000000410632	[1, 36]
000000010442	[1, 36]
000000356708	[1, 31]
000000397773	[51]
000000519706	[1, 47]
000000308026	[1, 37]
000000010142	[1, 31]
000000016497	[37, 1]
000000273045	[51]
000000287570	[1, 31]
000000140007	[1, 31]
000000341041	[1, 37]
000000143671	[52]
000000285291	[1, 31]
000000064822	[75]
000000330835	[1, 37]
000000072944	[1, 37]
000000383137	[1, 37]
000000065415	[1, 31]
000000204049	[1, 31]
000000335472	[1, 31]
000000234500	[49, 1]
000000272110	[1, 37]
000000577826	[1, 37]
000000262873	[1, 32]
000000483234	[1, 32, 31]
000000553667	[1, 53]
000000404243	[49, 53]
000000127451	[1, 32]
000000461953	[53]
000000436795	[1, 53]
000000404464	[1, 32]
000000054277	[1, 32]
000000319908	[1, 32]
000000188958	[32, 1]
000000410002	[55]
000000533750	[55]
000000540174	[55, 1]
000000446322	[55]
000000334686	[1, 55]
000000005754	[55]
000000550627	[55]
000000266041	[33, 1]
000000244339	[33, 1]
000000427135	[33, 1]
000000072833	[1, 38]
000000562614	[33, 1]
000000289444	[33, 1]
000000143541	[1, 38]
000000284350	[1, 38]
000000309120	[33, 1]
000000146193	[1, 38]
000000467477	[1, 38]
000000172327	[38, 1]
000000153570	[1, 38]
000000282225	[33, 1]
000000146723	[33, 1]
000000453757	[33, 1]
000000195829	[33, 1]
000000310227	[60, 1]
000000090935	[60]
000000279305	[56]
000000224757	[33, 1]
000000165133	[1, 38]
000000336102	[54]
000000140743	[1, 54]
000000476280	[1, 38]
000000001369	[1, 38]
000000124629	[1, 39, 33]
000000226278	[1, 39]
000000399839	[1, 54]
000000039540	[61]
000000301102	[39]
000000521400	[1, 39]
000000490923	[80, 1]
000000008418	[80]
000000071466	[57, 58]
000000065244	[80, 1]
000000209868	[80, 1]
000000201723	[80]
000000187743	[80, 1]
000000461898	[1, 66]
000000409251	[1, 66]
000000132001	[65, 67]
000000358763	[64, 65, 67, 63]
000000503311	[1, 34, 38]
000000245453	[1, 34]
000000568101	[1, 34]
000000049559	[1, 34]
000000381106	[1, 34]
000000132686	[34]
000000471009	[1, 34]
000000138477	[1, 34]
000000012543	[1, 34]
000000039760	[1, 38, 34]
000000499940	[1, 34]
000000296098	[75]
000000146738	[75, 1]
000000502090	[34]
000000232309	[34, 1]
000000199602	[34, 1]
000000387431	[75, 1]
000000237669	[35, 36, 1]
000000426523	[1, 35]
000000466211	[1, 35, 36]
000000191096	[1, 35, 36]
000000078707	[35, 36, 1]
000000336493	[1, 35, 36]
000000048636	[1, 35, 36, 33]
000000132615	[33, 1, 35, 36]
000000430359	[1, 35]
000000113914	[1, 3, 8]
000000074369	[1, 35]
000000418949	[1, 35]
000000093725	[33, 1, 35]
000000579056	[1, 35]
000000046859	[1, 35, 36]
000000365426	[33, 39, 1]
000000564745	[1, 39, 33]
000000069392	[33, 1, 39]
000000020965	[33, 1, 39]
000000360926	[33, 1, 39]
000000303298	[1, 39, 33]
000000158015	[33, 1, 39]
000000477010	[1, 39]
000000308441	[39, 1]
000000331692	[54]
000000284220	[1, 39]
000000272262	[33, 1, 39]
000000196053	[1, 39]
000000461063	[33, 1, 39]
000000335578	[33, 39, 1]
000000377385	[33, 1, 39]
000000500062	[33, 1, 39]
000000398362	[76]
000000335532	[1, 53, 49]
000000010766	[1, 78]
000000209604	[78]
000000521967	[78]
000000299716	[75]
000000294119	[68, 63]
000000348654	[63, 68]
000000101622	[68, 1]
000000137658	[68, 1]
000000410337	[68, 1]
000000057545	[1, 68]
000000562870	[68]
000000310325	[73]
000000058915	[75]
000000082327	[75]
000000331807	[40, 43, 44, 45, 42]
000000153607	[76]
000000300138	[76]
000000576939	[77]
000000527248	[75, 1]
000000353136	[16, 1]
000000083915	[75]
000000529636	[75]
000000371999	[75]
000000002240	[78]
000000003084	[75]
000000142592	[75]
000000577821	[75]
000000239448	[1, 75]
000000558524	[76]
000000366630	[76]
000000266443	[1, 77]
000000389335	[77, 1]
000000175611	[1, 77]
000000509819	[77]
000000284042	[77, 74]
000000334007	[78, 1, 74]
000000310553	[3, 4, 1]
000000509192	[1, 70, 73]
000000530207	[28, 25, 29, 1, 27]
000000000764	[30, 1]
000000537955	[17]
000000233075	[44]
000000142697	[1, 38]
000000348140	[9, 1]
000000265574	[62]
000000012896	[2, 1]
000000523297	[62]
000000391584	[2]
000000419401	[7, 2]
000000193251	[62]
000000169598	[62]
000000538589	[62]
000000071384	[4, 1, 3]
000000384111	[60]
000000075216	[20]
000000243031	[6]
000000292810	[62]
000000270918	[1, 3]
000000096514	[15]
000000186074	[1, 62]
000000540869	[4, 1]
000000359959	[62]
000000425035	[62]
000000540806	[3, 1, 4]
000000402330	[62]
000000456732	[62]
000000137369	[4]
000000102497	[4, 1]
000000378657	[75, 1]
000000012370	[4, 1, 3]
000000436174	[1, 4]
000000442549	[1, 4]
000000425404	[7, 1]
000000139168	[5]
000000288002	[5]
000000255633	[5]
000000115178	[5]
000000116279	[5]
000000392670	[5]
000000539808	[5, 8, 1]
000000572733	[5]
000000517128	[5, 1]
000000128644	[5, 8]
000000169936	[5]
000000304876	[5]
000000309434	[5]
000000421307	[34]
000000475798	[5, 1]
000000112956	[5]
000000298440	[5]
000000246425	[5]
000000579593	[24]
000000356836	[24]
000000146659	[5]
000000168200	[5]
000000495348	[23, 24]
000000430804	[23, 24]
000000144122	[5]
000000553867	[23, 24]
000000312724	[24, 23]
000000327433	[15, 23, 24]
000000455229	[23, 1, 24]
000000580746	[19]
000000233560	[19]
000000292639	[5]
000000158801	[5, 1, 3]
000000275210	[24]
000000526711	[3, 5, 8, 1]
000000461123	[3, 5, 8]
000000519046	[24]
000000219904	[24]
000000362159	[10]
000000397863	[24]
000000266099	[5, 8]
000000371973	[5, 1]
000000145383	[5, 1]
000000493219	[1, 14]
000000279596	[10]
000000458221	[10]
000000249909	[24]
000000192591	[6]
000000379156	[19]
000000097249	[6, 8, 1, 3]
000000495734	[24, 15]
000000194167	[24]
000000274083	[3, 6, 1]
000000377406	[14]
000000012204	[24]
000000410097	[19]
000000091857	[24]
000000057917	[14]
000000387388	[14]
000000102654	[24]
000000117792	[11]
000000429802	[11]
000000533107	[6]
000000095371	[6, 1, 8]
000000523195	[6, 8]
000000189773	[3, 6, 1]
000000351938	[11]
000000004760	[11, 14]
000000489382	[19]
000000539498	[6, 1]
000000357493	[3, 6, 1, 8]
000000138040	[6, 1, 8]
000000056624	[14]
000000084460	[1, 14]
000000027440	[24]
000000059108	[11]
000000423256	[11]
000000553790	[15]
000000531607	[24]
000000367433	[15]
000000398580	[24]
000000044003	[15]
000000472557	[24]
000000187514	[7, 2]
000000576822	[15, 24]
000000123836	[24, 23]
000000049115	[24]
000000317441	[10]
000000101280	[15]
000000001448	[24]
000000234990	[24]
000000536615	[24]
000000208003	[1, 24]
000000190160	[15]
000000385535	[10]
000000480205	[15]
000000043133	[9, 1]
000000311746	[15]
000000293452	[15]
000000150987	[15]
000000338203	[15]
000000188546	[17, 1]
000000356544	[17, 1]
000000265003	[17]
000000107244	[3]
000000111590	[15]
000000284594	[15]
000000141517	[19]
000000140636	[15]
000000071281	[19]
000000430254	[19]
000000214009	[15]
000000350262	[19, 20, 15]
000000516602	[20]
000000451772	[15]
000000112739	[3, 8]
000000082021	[15]
000000563195	[7]
000000495088	[15]
000000173984	[15]
000000494731	[15]
000000330316	[7]
000000441211	[7, 3]
000000550452	[7]
000000391560	[7, 1]
000000271240	[12]
000000438232	[7, 1]
000000147915	[12]
000000189427	[12]
000000417588	[13]
000000103791	[8, 1]
000000346006	[8]
000000224793	[16]
000000438059	[16]
000000494140	[20, 1]
000000464328	[20]
000000483893	[20]
000000416765	[20]
000000278576	[8, 1]
000000152106	[20]
000000532145	[20]
000000055241	[20]
000000367893	[8]
000000031176	[16]
000000288776	[16]
000000230262	[20]
000000451972	[3, 8, 1]
000000264594	[20, 1]
000000130527	[20]
000000308263	[20]
000000442286	[9, 1]
000000199050	[28, 1]
000000369511	[28, 1]
000000546424	[28, 1]
000000336793	[28, 1]
000000201220	[28, 1]
000000050117	[20]
000000038662	[9]
000000000459	[28, 1]
000000031599	[9]
000000090476	[1, 9]
000000022667	[9]
000000039472	[9]
000000090778	[28, 1]
000000390975	[14]
000000109750	[9]
000000386739	[28, 1]
000000055668	[28, 1]
000000054747	[28, 1]
000000036598	[26, 1, 27]
000000173274	[28, 1]
000000483375	[9, 8]
000000083257	[28, 1]
000000139007	[21]
000000448849	[9, 1, 6, 7]
000000043535	[1, 21]
000000489719	[21]
000000198178	[21]
000000488360	[21]
000000386962	[29]
000000325184	[1, 21]
000000218716	[21]
000000027371	[1, 27, 29]
000000520996	[21]
000000534308	[21]
000000519461	[21]
000000256260	[1, 21]
000000219798	[17]
000000552942	[17]
000000520437	[29, 1]
000000097967	[27, 1, 29, 25]
000000307341	[17, 1]
000000066336	[26, 1]
000000178746	[1, 29]
000000330262	[22]
000000434083	[18, 1]
000000355471	[15, 22]
000000321804	[1, 30]
000000013843	[22]
000000357386	[22]
000000307209	[22]
000000350789	[15, 23]
000000033645	[1, 30]
000000134194	[23, 24]
000000309100	[23]
000000291696	[1, 30]
000000353948	[23]
000000356406	[17, 1]
000000299089	[23]
000000108326	[21, 23]
000000515792	[1, 30]
000000504020	[23]
000000421999	[23]
000000372161	[23]
000000464737	[15, 23]
000000371106	[15, 23, 20]
000000436164	[18, 1]
000000515403	[18, 1]
000000507719	[18, 1]
000000313557	[23]
000000534988	[23]
000000366830	[18]
000000089356	[18]
000000510877	[18]
000000492407	[18]
000000262275	[18, 1]
000000195862	[18, 1]
000000071209	[18, 20, 1]
000000572861	[18]
000000463013	[33, 35, 36, 1]
000000245313	[31, 1]
000000209441	[47, 48]
000000177246	[47, 1]
000000469961	[1, 31]
000000555197	[1, 31]
000000499252	[1, 31]
000000427802	[50]
000000008473	[50]
000000095476	[1, 31]
000000338472	[50]
000000356937	[1, 31]
000000493386	[56, 49]
000000355137	[1, 31]
000000044559	[1, 31]
000000421908	[31, 1]
000000401718	[56]
000000361763	[33, 1, 36]
000000486580	[1, 31]
000000561437	[31, 1]
000000033958	[31, 1]
000000166624	[1, 31]
000000478981	[51, 54]
000000138057	[51, 54]
000000387375	[1, 31]
000000157370	[1, 31]
000000239235	[1, 31]
000000432146	[1, 31]
000000257046	[33, 1, 36]
000000447378	[51]
000000066445	[51]
000000088854	[1, 31]
000000024755	[31, 1]
000000173204	[1, 31]
000000145422	[31, 1]
000000321395	[51, 52]
000000481415	[1, 31]
000000083161	[51]
000000484573	[51]
000000580591	[1, 31]
000000468545	[1, 37]
000000328284	[1, 31]
000000434662	[1, 31]
000000009628	[1, 38]
000000542922	[51, 50]
000000226588	[1, 31, 32]
000000283222	[31, 1]
000000122542	[1, 31]
000000166358	[1, 31]
000000292789	[37]
000000532620	[49, 1]
000000234147	[52]
000000376751	[1, 31]
000000067218	[1, 32]
000000057224	[1, 31]
000000408535	[1, 37]
000000113989	[1, 37]
000000034818	[1, 37]
000000151978	[31, 1, 32]
000000519880	[37, 1]
000000068166	[1, 31]
000000257870	[1, 53]
000000200945	[53]
000000069411	[1, 32]
000000337488	[37, 1]
000000008923	[37, 1]
000000057286	[1, 37]
000000010858	[53]
000000525211	[1, 55]
000000458388	[55]
000000044536	[1, 38]
000000089355	[1, 38]
000000198223	[1, 33, 38]
000000473208	[55, 54]
000000121381	[1, 55]
000000546500	[44, 46]
000000480210	[1, 38, 34]
000000043693	[1, 38]
000000405216	[1, 38]
000000489745	[49, 1]
000000401429	[1, 38]
000000542960	[38, 1]
000000143132	[1, 38]
000000030549	[1, 56]
000000453328	[60]
000000066072	[1, 38]
000000442824	[60, 57]
000000271864	[60]
000000272968	[60, 57]
000000266160	[1, 38]
000000284379	[38, 1]
000000007867	[54]
000000280363	[60]
000000513699	[38, 1]
000000045057	[54]
000000145215	[1, 38]
000000195023	[1, 38]
000000249246	[1, 38]
000000380487	[60, 1]
000000510254	[60, 1]
000000080865	[1, 39, 33]
000000094299	[1, 39]
000000264017	[54]
000000508811	[1, 39]
000000186427	[1, 39, 33]
000000519683	[54]
000000315810	[1, 39]
000000251395	[33, 1, 39]
000000246649	[1, 39]
000000407945	[54, 1]
000000371910	[1, 64, 65, 66]
000000385320	[80, 1, 74]
000000226542	[80, 1]
000000230982	[1, 66]
000000338007	[1, 66]
000000576253	[1, 66]
000000050882	[63, 1, 66]
000000032362	[63, 1, 65, 66, 67]
000000475887	[63, 68, 65, 67]
000000281376	[63, 68, 64, 65, 67]
000000482774	[67, 63]
000000538912	[75, 1]
000000335132	[75]
000000060179	[1, 34, 31]
000000023200	[1, 34]
000000160239	[1, 34]
000000368242	[1, 34]
000000021036	[1, 34]
000000245414	[1, 34]
000000167337	[1, 35, 36, 33]
000000558608	[1, 34]
000000551910	[1, 34]
000000137300	[1, 34]
000000073120	[34, 1]
000000160580	[75, 1]
000000028192	[1, 34]
000000483564	[75]
000000280036	[1, 34]
000000393031	[33, 1, 35, 36]
000000385514	[33, 1, 35, 36]
000000162189	[33, 1, 36, 35]
000000529515	[33, 1, 35, 36]
000000243775	[75]
000000390718	[33, 1, 35]
000000241551	[1, 35, 36]
000000262242	[33, 1, 39]
000000450599	[1, 39]
000000273155	[39, 1]
000000467752	[33, 1, 39]
000000338600	[1, 39]
000000350447	[39, 1]
000000155380	[75]
000000203845	[75, 1]
000000008934	[64, 68]
000000539355	[75, 1]
000000414296	[75, 1]
000000066394	[75]
000000431746	[68, 1]
000000239229	[1, 69]
000000134366	[68, 1]
000000522637	[68, 1]
000000104320	[68]
000000408578	[68, 67]
000000367313	[68, 1]
000000099581	[68, 1]
000000127801	[68, 1]
000000031878	[69, 73]
000000025758	[1, 70]
000000255842	[73]
000000256301	[75, 1]
000000084410	[41, 42]
000000131920	[40, 42]
000000565198	[1, 79]
000000043073	[1, 79]
000000080834	[60, 58, 1]
000000373810	[78]
000000011712	[75]
000000389622	[75]
000000029019	[75]
000000022324	[76]
000000066154	[76]
000000205474	[76]
000000400847	[76]
000000537692	[75, 77]
000000494433	[41]
000000077296	[1, 14]
000000573843	[1, 14]
000000536027	[26, 1]
000000555983	[4, 1]
000000475725	[16, 1]
000000051533	[57, 61]
000000540556	[1, 37]
000000409581	[38, 1]
000000569103	[56]
000000298578	[1, 39]
000000022158	[73, 70, 72, 69]
000000438024	[2, 9, 4]
000000374707	[62]
000000356299	[72]
000000442726	[2, 1]
000000220446	[62]
000000107427	[62]
000000126941	[62]
000000247184	[62]
000000012323	[62]
000000365503	[40, 46]
000000168626	[62]
000000237777	[21]
000000573962	[3, 4, 6, 1]
000000473623	[62]
000000052087	[1, 62]
000000480215	[62]
000000504948	[4]
000000069494	[62]
000000075857	[14]
000000545735	[26, 1]
000000549817	[62]
000000454642	[3, 4, 1, 8]
000000271970	[75]
000000048786	[3, 4, 1]
000000547583	[7, 1]
000000031000	[50]
000000279806	[4, 1]
000000135690	[4, 1]
000000522198	[4, 1]
000000422870	[4, 8]
000000524887	[4, 1]
000000490582	[4, 1]
000000260409	[4, 1]
000000271680	[16]
000000038929	[5, 8]
000000469492	[5]
000000163361	[5]
000000570349	[5]
000000471562	[5, 3, 8]
000000280360	[5]
000000227940	[3, 5, 1, 8]
000000445643	[5, 1, 8]
000000402798	[5]
000000556597	[3, 5, 8]
000000230232	[5]
000000187989	[5]
000000283495	[5]
000000160529	[5]
000000091236	[5]
000000064313	[24]
000000126502	[15, 24]
000000040926	[15, 24]
000000421682	[5]
000000501055	[5]
000000437931	[19, 15]
000000104340	[1, 14]
000000548296	[15, 23, 24]
000000296265	[5]
000000460567	[23, 24]
000000522554	[14]
000000566699	[24]
000000141587	[5]
000000136218	[5]
000000016241	[5]
000000277208	[24]
000000483475	[5, 1]
000000134863	[10, 11]
000000028649	[24]
000000160199	[24]
000000378809	[6]
000000381832	[10]
000000389721	[24]
000000310082	[19]
000000443334	[24]
000000551966	[1, 14]
000000152192	[14]
000000181058	[19]
000000534377	[1, 14]
000000202656	[19]
000000125643	[11]
000000303163	[15]
000000185943	[2, 6, 1, 3]
000000118715	[11]
000000434261	[3, 1, 6]
000000308167	[11]
000000272008	[19]
000000574725	[24]
000000265059	[24]
000000003926	[19]
000000154883	[19]
000000402027	[24]
000000058492	[15]
000000135978	[24]
000000538690	[3]
000000551861	[15]
000000413287	[11]
000000484551	[9, 1]
000000133867	[21, 1]
000000300246	[1, 21]
000000398756	[15]
000000532381	[17]
000000265611	[56]
000000170849	[15, 1]
000000576412	[56]
000000434279	[7]
000000136584	[15]
000000520482	[15]
000000100354	[19, 1]
000000101304	[15]
000000286493	[7, 1]
000000546804	[7]
000000284885	[7]
000000380693	[19]
000000531710	[16, 19]
000000091610	[15]
000000252940	[26, 1]
000000216695	[7, 9]
000000163460	[15]
000000232954	[7, 1]
000000471737	[7, 1]
000000432179	[7]
000000343031	[7, 1]
000000002894	[7]
000000297267	[7, 1]
000000068352	[7, 1]
000000493503	[12]
000000254283	[10, 1]
000000046912	[7]
000000245793	[7, 1]
000000047718	[7]
000000300032	[8]
000000158118	[3, 1, 6]
000000293782	[12]
000000073119	[7, 1]
000000260020	[12]
000000163012	[12, 10]
000000383175	[7, 1]
000000525587	[8]
000000417159	[75]
000000110587	[80, 1]
000000510643	[8, 1]
000000318645	[18, 20]
000000315062	[18, 20]
000000163759	[23]
000000237566	[20]
000000223816	[20]
000000008646	[3, 8]
000000508985	[3, 4, 8, 1, 6]
000000143418	[20]
000000041257	[16]
000000419386	[20, 1]
000000102159	[20, 1]
000000018534	[20]
000000240301	[20]
000000573455	[20]
000000399893	[21]
000000121534	[28, 1]
000000482062	[23]
000000003326	[9, 1]
000000376937	[9]
000000289781	[9]
000000356478	[21]
000000024609	[1, 9]
000000515038	[28, 1]
000000173385	[21]
000000394458	[21]
000000118124	[28, 1]
000000562155	[28, 1]
000000450370	[21]
000000502419	[21]
000000471497	[21]
000000029727	[28, 1]
000000020395	[9]
000000381529	[28, 1]
000000177856	[9, 1]
000000188414	[28, 1]
000000419144	[1, 21]
000000483275	[21]
000000396820	[26, 1, 27]
000000478374	[21]
000000059752	[1, 9]
000000198782	[28, 1]
000000434078	[9, 1]
000000550872	[21]
000000203024	[28, 1]
000000206362	[21]
000000451356	[21]
000000144379	[1, 25, 27, 29]
000000534151	[21]
000000568040	[21]
000000431165	[21]
000000004229	[21]
000000149785	[21]
000000292140	[21]
000000244124	[21]
000000163041	[21]
000000371427	[17, 18, 1]
000000108338	[21]
000000092534	[21]
000000114926	[21]
000000188078	[29]
000000463628	[26]
000000489940	[17]
000000209664	[26, 1]
000000339787	[1, 29]
000000212761	[26, 1]
000000012897	[1, 25, 29]
000000112573	[22]
000000530226	[22]
000000026159	[22]
000000474465	[1, 30]
000000286606	[1, 30]
000000405529	[30, 1]
000000035778	[23]
000000463787	[23]
000000114352	[1, 30]
000000407274	[1, 30]
000000197163	[23]
000000057814	[17]
000000504341	[17]
000000556505	[17]
000000455557	[23]
000000039390	[23]
000000371243	[23]
000000032082	[23]
000000029577	[18]
000000141475	[18]
000000437393	[18]
000000406001	[23]
000000372252	[23]
000000057357	[23]
000000049756	[18]
000000248441	[18, 1]
000000008196	[61]
000000292618	[1, 31]
000000056714	[47, 50, 48]
000000369294	[33, 36, 1]
000000472509	[1, 36, 33]
000000022403	[1, 36]
000000568630	[1, 47]
000000015559	[1, 31]
000000341389	[1, 32]
000000383726	[50]
000000471226	[51, 52]
000000371841	[51]
000000095051	[31, 1]
000000500657	[1, 36]
000000169547	[1, 47]
000000413295	[47, 1]
000000169858	[47, 1]
000000251508	[47, 1]
000000561336	[1, 35, 36]
000000365168	[51, 52]
000000095113	[1, 31]
000000269721	[33, 1, 36]
000000353275	[51, 54]
000000022842	[51]
000000059614	[51]
000000553253	[1, 47]
000000410633	[51]
000000127914	[37]
000000577321	[51, 54]
000000238537	[1, 32, 31]
000000058778	[1, 37]
000000510898	[48]
000000427189	[51]
000000487421	[51]
000000489916	[51]
000000225943	[51]
000000159310	[31]
000000194525	[1, 31]
000000481187	[1, 31]
000000208079	[1, 31]
000000208135	[31, 1]
000000014151	[1, 31]
000000352496	[1, 31]
000000067832	[52]
000000317049	[32, 1]
000000111825	[1, 37]
000000279420	[1, 31]
000000328374	[31, 1]
000000042737	[1, 37]
000000020570	[1, 31]
000000534565	[1, 31]
000000088286	[1, 37]
000000526133	[32]
000000039009	[1, 53]
000000407521	[1, 37]
000000158924	[1, 37]
000000213455	[1, 37]
000000440093	[1, 37]
000000338552	[1, 32]
000000353295	[53]
000000413358	[1, 53]
000000526040	[1, 32]
000000258330	[1, 32]
000000166124	[55]
000000173375	[1, 32]
000000025467	[1, 32]
000000455946	[55, 1]
000000460931	[55, 56]
000000278801	[1, 32]
000000307768	[1, 32]
000000223569	[1, 32]
000000216050	[1, 32]
000000445695	[55, 1]
000000067959	[55]
000000549683	[1, 32]
000000195697	[1, 32]
000000197499	[55]
000000105951	[1, 49]
000000206878	[55]
000000161060	[1, 55]
000000490366	[1, 38]
000000237463	[1, 38]
000000207366	[33, 1]
000000340642	[56]
000000511066	[1, 38]
000000154148	[1, 38]
000000039860	[38, 1]
000000391915	[60, 57]
000000447663	[38, 1]
000000374641	[60]
000000372464	[1, 38]
000000001856	[38, 1]
000000503424	[56, 55]
000000115924	[1, 38]
000000115043	[1, 38]
000000349754	[1, 38]
000000558577	[60, 1]
000000334826	[54]
000000013525	[60, 1]
000000486093	[1, 38]
000000026630	[60]
000000068396	[54]
000000294487	[60]
